transport,departure,arrival,passengers
train,Ишим,Нижневартовск,160
train,Чита,Тында,151
train,Ковров,Самара,145
train,Омск,Камышлов,165
train,Отрадный,Уфа,167
train,Димитровград,Нижний Новгород,158
train,Новороссийск,Лиски,143
train,Мурманск,Орёл,172
train,Новосибирск,Сарапул,157
train,Новороссийск,Славянск-на-Кубани,135
train,Калуга,Малоярославец,162
train,Брянск,Минеральные Воды,154
train,Воркута,Сосногорск,157
train,Владивосток,Советская Гавань,123
train,Шахунья,Киров,135
train,Санкт-Петербург,Себеж,164
train,Лоо,Самара,170
train,Челябинск,Сарапул,148
train,Тюмень,Улан-Удэ,168
train,Инза,Самара,141
train,Тула,Невинномысск,124
train,Горячий Ключ,Хоста,165
train,Ростов-на-Дону,Балашов,157
train,Ростов-на-Дону,Омск,132
train,Ульяновск,Пермь,141
train,Иркутск,Казань,137
train,Белогорск,Облучье,166
train,Тихорецк,Кисловодск,150
train,Минеральные Воды,Армавир,163
train,Ишим,Санкт-Петербург,163
train,Лиски,Екатеринбург,144
train,Сыктывкар,Воркута,130
train,Михайловск,Сочи,136
train,Мурманск,Бологое,152
train,Сызрань,Кропоткин,157
train,Пугачёв,Самара,131
train,Тосно,Окуловка,147
train,Беслан,Адлер,159
train,Уфа,Похвистнево,148
train,Алзамай,Иркутск,160
train,Тюмень,Вятские Поляны,144
train,Москва,Прокопьевск,152
train,Ярославль,Уфа,134
train,Микунь,Нижний Новгород,165
train,Батайск,Славянск-на-Кубани,163
train,Уфа,Невинномысск,167
train,Ревда,Казань,174
train,Мичуринск,Краснодар,143
train,Пенза,Новороссийск,149
train,Зверево,Краснодар,168
train,Торжок,Смоленск,146
train,Новочеркасск,Славянск-на-Кубани,148
train,Пермь,Кемерово,156
train,Сычёвка,Санкт-Петербург,149
train,Сергиев Посад,Кострома,169
train,Ярцево,Смоленск,149
train,Малоярославец,Калуга,165
train,Красноярск,Бугуруслан,133
train,Вологда,Апатиты,131
train,Абакан,Пермь,158
train,Тольятти,Арзамас,152
train,Иркутск,Томск,154
train,Нижний Новгород,Смоленск,161
train,Биробиджан,Свободный,139
train,Волгоград,Новочеркасск,151
train,Сызрань,Анапа,143
train,Шахты,Лиски,148
train,Янаул,Ноябрьск,165
train,Москва,Северобайкальск,164
train,Абакан,Ужур,164
train,Мыски,Абакан,133
train,Брянск,Сухиничи,131
train,Советский,Москва,171
train,Тюмень,Абакан,161
train,Волгоград,Кореновск,153
train,Краснодар,Пугачёв,147
train,Горячий Ключ,Волгоград,140
train,Адлер,Петров Вал,133
train,Тобольск,Астрахань,153
train,Ростов-на-Дону,Сызрань,142
train,Нижний Новгород,Зуевка,142
train,Екатеринбург,Муром,165
train,Дагомыс,Лазаревское,146
train,Ростов-на-Дону,Челябинск,156
train,Ачинск,Абакан,156
train,Нижний Новгород,Арзамас,131
train,Минеральные Воды,Гудермес,149
train,Киселёвск,Томск,140
train,Юрга,Тюмень,147
train,Гагарин,Сафоново,136
train,Новозыбков,Туапсе,143
train,Спасск-Дальний,Комсомольск-на-Амуре,151
train,Ростов-на-Дону,Кизилюрт,167
train,Лазаревское,Хадыженск,136
train,Липецк,Пятигорск,156
train,Бийск,Тюмень,173
train,Ижевск,Саратов,147
train,Липецк,Борисоглебск,165
train,Астрахань,Мичуринск,132
train,Анапа,Орёл,173
train,Сальск,Саратов,159
train,Иваново,Александров,139
train,Минеральные Воды,Мичуринск,143
train,Шахты,Анапа,161
train,Адлер,Батайск,135
train,Санкт-Петербург,Ессентуки,130
train,Махачкала,Армавир,155
train,Челябинск,Лангепас,164
train,Новокузнецк,Иркутск,149
train,Ростов-на-Дону,Тюмень,116
train,Краснодар,Абинск,152
train,Ростов-на-Дону,Грязи,118
train,Тула,Анапа,123
train,Ростов-на-Дону,Лиски,108
train,Омск,Канск,133
train,Минеральные Воды,Шахты,136
train,Барнаул,Казань,151
train,Новый Уренгой,Ковров,146
train,Новочеркасск,Крымск,113
train,Ноябрьск,Пермь,137
train,Санкт-Петербург,Новокузнецк,131
train,Майкоп,Хоста,111
train,Сургут,Талица,117
train,Уссурийск,Свободный,137
train,Ижевск,Пенза,134
train,Адлер,Омск,123
train,Брянск,Анапа,145
train,Анапа,Тула,148
train,Черемхово,Новосибирск,110
train,Омск,Новоалтайск,141
