;Code;City;Region;County;FeatureVectorGlobal;RegionFeatureVectorGlobal
125;126;Омск;Omsk;Omsk;"[ 0.41171992  0.54051078  0.28760922  0.17634678  0.3337873   0.
  0.11126243  0.48869992  0.          0.22252487  0.          0.11126243
  0.         -0.          0.53855713 -0.          0.66503174 -0.
 -0.          1.06872984  0.46709345 -0.         -0.         -0.
 -0.         -0.          0.99626264  1.53703836]";[0.165324742862576, 0.6816424528721883, 0.04793486936449986, 0.029391130586422065, 0.055631216334233395, 0.0, 0.018543738778077797, 0.5673006585306695, 0.0, 0.037087477556155594, 0.0, 0.018543738778077797, 0.0, 0.07795026831044333, 0.0897595220819335, 0.3902567381541097, 0.1108386238557066, 0.31726126844136066, 0.11515712238462365, 0.2357968502190018, 0.07784890899253018, 0.9921349976609242, 0.7166440019390968, 0.6930516668856747, 1.507917134286633, 0.3037369425694203, 0.16604377256749345, 0.25617305951342334]
126;127;Сортавала;Karelia;;"[ 0.26065968  0.45086717  0.          0.          0.46722759  0.
  0.68396155  0.          0.          0.          0.20656791  0.
  0.          1.17181982 -0.         -0.          0.17314167 -0.
  0.28811512  0.90424793 -0.         -0.         -0.          0.03639886
  0.22920643 -0.          0.81201084 -0.        ]";[0.23531517865424773, 0.6423442317364415, 0.02116422279108139, 0.0, 0.06331987833596386, 0.0, 0.08310816862638842, 0.5168826910852492, 0.0, 0.00897603365876731, 0.012910494317131867, 0.0, 0.0, 0.18394519529491962, 0.09448733506326873, 0.3190237893348983, 0.08002335513476105, 0.3119818123705385, 0.3022832250397199, 0.24004122250953205, 0.0942039072431815, 0.7746232224196831, 0.6015703020225472, 0.9196977810354283, 1.3150743654205086, 0.413612961118972, 0.1788799027898997, 0.12595793030762803]
127;128;Хабаровск;Khabarovsk;;"[ 0.          0.          0.          0.          0.          0.
  0.          1.          0.          0.          0.          0.
  0.         -0.         -0.          0.43546369  0.11133956  0.69641173
 -0.         -0.         -0.          0.9446158  -0.          0.62998171
  1.80264903  0.52097743 -0.         -0.        ]";[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.43546368792546564, 0.11133955869528366, 0.6964117320079923, 0.0, 0.0, 0.0, 0.9446157968777393, 0.0, 0.6299817120907483, 1.802649031052873, 0.5209774335205304, 0.0, 0.0]
128;129;Старица;Tver;Staritskiy;"[ 0.69528313  0.71221859  0.          0.          0.          0.
  0.0965715   0.          0.          0.          0.          0.
  0.          0.15174117 -0.         -0.         -0.         -0.
  1.13102081  0.36967391 -0.          0.35277471  0.74497154  0.65202485
 -0.          0.84182036 -0.         -0.        ]";[0.40127042834449916, 0.6791372616648969, 0.02717771923507796, 0.0437571484680196, 0.035663199651483714, 0.0, 0.06616670007656437, 0.4044517415688575, 0.0, 0.03242051310393563, 0.003862996629568856, 0.0, 0.0, 0.05822040805154264, 0.06903423646110976, 0.2052113613116169, 0.05753615984884048, 0.20692398424478783, 0.5194099700715136, 0.15419875175592435, 0.06495851318194772, 0.6978350262586968, 0.6256853549769732, 0.7877004841418688, 0.9230314868679069, 0.5948425001120895, 0.06612207779032753, 0.11712589389371139]
129;130;Вичуга;Ivanovo;Vichuga;"[ 0.29260057  0.66274296  0.          0.          0.0923052   0.
  0.14630028  0.66725757  0.          0.          0.          0.
  0.          0.09892231 -0.          0.33309597 -0.          0.34672673
  0.57297776 -0.         -0.          1.06784316  0.91188404  1.21514505
  1.67867446  0.7266512  -0.         -0.        ]";[0.1522930589171153, 0.6763632146750463, 0.02947683664232425, 0.02692923005187144, 0.17718990413237404, 0.003937445461635425, 0.06928181130538984, 0.5846913338887414, 0.0, 0.01741612532946235, 0.01499125235869101, 0.003937445461635425, 0.0, 0.14668540156216367, 0.06949879473866982, 0.3581812087163921, 0.04596419643540194, 0.3357048320105013, 0.3324728298540477, 0.11025170132724099, 0.07353863795360044, 0.9300249014072999, 0.7046206959422484, 0.9203568861740011, 1.4742720175165709, 0.4850498456081735, 0.04806309628960079, 0.09695852692018317]
130;131;Яранск;Kirov;Yaranskiy;"[ 0.          0.85405705  0.          0.          0.36782235  0.
  0.          0.36782235  0.          0.          0.          0.
  0.          0.43871726 -0.          0.34980824 -0.          0.06388982
 -0.         -0.         -0.          0.72464653  0.85995757  0.92637032
  1.14368309 -0.         -0.         -0.        ]";[0.14790383335639645, 0.8339228477866725, 0.03987780373351667, 0.05597557429606756, 0.13183339103912525, 0.0, 0.08617450015914492, 0.3039561048189671, 0.0, 0.0, 0.046296696425628246, 0.0, 0.0, 0.22643794927297878, 0.022044211372974812, 0.3015291376258528, 0.08757212733767478, 0.11153531382720044, 0.16657446759521635, 0.16262504854908078, 0.0, 0.7511658521292783, 0.6395182786421492, 0.6908598635283516, 1.0950297636553759, 0.16426016392762322, 0.09580276487310856, 0.045459095752640406]
131;132;Саранск;Mordovia;Saransk;"[ 0.29807307  0.60020038  0.16110143  0.          0.26758368  0.
  0.16110143  0.61971588  0.          0.20822058  0.          0.
  0.         -0.         -0.         -0.         -0.          0.34256175
  0.98668396 -0.         -0.          0.67925257  0.11915555  0.51472497
  0.62719743  1.40339629 -0.         -0.        ]";[0.16328314443988637, 0.6774404984111838, 0.026850238392935283, 0.0, 0.1256888852905275, 0.0, 0.06758326500411195, 0.5757914375464902, 0.0, 0.034703429690580594, 0.0, 0.0, 0.0, 0.14236676763252862, 0.0, 0.31947695993276654, 0.0, 0.3944216278732339, 0.5208703032661578, 0.11047024136594685, 0.0, 0.9219581099087053, 0.6286414448292658, 0.9350365746897707, 1.472790129087852, 0.753157413968442, 0.05218516275683472, 0.0]
132;133;Сясьстрой;Leningrad;Slantsevskiy;"[ 0.78976877  0.53568136  0.          0.          0.          0.
  0.29884907  0.          0.          0.          0.          0.
  0.          0.17266258 -0.         -0.         -0.         -0.
  0.95162164  0.69640346 -0.          0.35163857  0.79177053  0.33771359
 -0.          0.69102893  0.3613301  -0.        ]";[0.5308776788387998, 0.5748707742363319, 0.03290310309397714, 0.0, 0.11372147045303076, 0.0, 0.26358798414467277, 0.12643847017399049, 0.0, 0.0, 0.03619030902123398, 0.006762779114260201, 0.0, 0.24978582329844642, 0.00392616713262326, 0.0761644711727637, 0.04670870631614258, 0.06532843049412007, 0.606852298921356, 0.43560418430607156, 0.0205249063276933, 0.3533196876293241, 0.5558691469434801, 0.42912473592052713, 0.39765351067625093, 0.4217381164331146, 0.24802911770840982, 0.047490266661003575]
133;134;Киржач;Vladimir;Kirzhachsky District;"[ 0.69017008  0.7073815   0.          0.          0.          0.
  0.15256696  0.          0.          0.          0.          0.
  0.         -0.         -0.         -0.          0.16056644 -0.
  1.00446447  0.54927331 -0.         -0.          0.01289847 -0.
 -0.          0.96932279  0.4419744  -0.        ]";[0.267333172510584, 0.6694313394867997, 0.04863623324609994, 0.0639202298972891, 0.14719345931611225, 0.0, 0.08236903094387116, 0.49228551131948, 0.0, 0.06595874768969202, 0.0, 0.0, 0.0, 0.09820866655617695, 0.12405058285569572, 0.24231178644476242, 0.07669203945242525, 0.2796203346612183, 0.3677646916833353, 0.25229845493134007, 0.05690133751407532, 0.6436435450792081, 0.4143256628195507, 0.6538269337889698, 0.9860093361122145, 0.48705719927643343, 0.154822029619734, 0.09597729136176979]
134;135;Зубцов;Tver;;"[ 0.          0.69708959  0.          0.          0.09656093  0.
  0.          0.71045203  0.          0.          0.          0.
  0.          0.12618971 -0.          0.50282209 -0.          0.48278925
  0.34307375 -0.         -0.          1.14888469  0.75778007  1.18595052
  2.06932339  0.61119174 -0.         -0.        ]";[0.40127042834449916, 0.6791372616648969, 0.02717771923507796, 0.0437571484680196, 0.035663199651483714, 0.0, 0.06616670007656437, 0.4044517415688575, 0.0, 0.03242051310393563, 0.003862996629568856, 0.0, 0.0, 0.05822040805154264, 0.06903423646110976, 0.2052113613116169, 0.05753615984884048, 0.20692398424478783, 0.5194099700715136, 0.15419875175592435, 0.06495851318194772, 0.6978350262586968, 0.6256853549769732, 0.7877004841418688, 0.9230314868679069, 0.5948425001120895, 0.06612207779032753, 0.11712589389371139]
135;136;Сычёвка;Smolensk;Sychevskiy;"[ 0.          0.6460303   0.          0.          0.          0.
  0.          0.76331176  0.          0.          0.          0.
  0.         -0.         -0.          0.55510379 -0.          0.54096991
  0.05477546 -0.         -0.          1.42928658  0.84760438  1.0889139
  2.37433636  0.55826643 -0.         -0.        ]";[0.21558069221994092, 0.6476050588552675, 0.0367774417350123, 0.01488046568557089, 0.08524216953257563, 0.0, 0.07625186656480468, 0.587381086153602, 0.007816694786904216, 0.029946272744371703, 0.019893445962237074, 0.003908347393452108, 0.0, 0.06251228685185593, 0.09764147912506015, 0.33901821753435674, 0.06827661356814949, 0.3388793812684507, 0.41541597917564954, 0.20427642452185343, 0.08727764013557553, 0.9190159788375093, 0.6748689844447033, 0.9577835994810374, 1.4795727679803738, 0.6198823932683227, 0.15265374033349594, 0.10658341540011247]
136;137;Новая Ляля;Sverdlovsk;;"[ 0.          0.63991222  0.          0.          0.2791902   0.
  0.          0.71593658  0.          0.          0.          0.
  0.          0.17159417 -0.          0.45989743 -0.          0.451779
  0.36007074 -0.         -0.          0.93012396  0.60179612  1.0930044
  1.71078166  0.49815927 -0.         -0.        ]";[0.08145428137485804, 0.6254137895858735, 0.00916632366411394, 0.005510301586231294, 0.18243348631084783, 0.00193069564796093, 0.051040443849133664, 0.6650760486999077, 0.0050311133282356, 0.026835299688065854, 0.006500244461033475, 0.0, 0.0, 0.11704341875884901, 0.11110905607669028, 0.4074927662756772, 0.07051229231536786, 0.41564060988669144, 0.3271900963145027, 0.1991744286769409, 0.11175786200014648, 0.9186185594202, 0.5924913574708934, 0.9801027069469098, 1.5837670156622896, 0.526420298136845, 0.1505034296476513, 0.10484967008058588]
137;138;Сольцы;Novgorod;;"[ 0.75581571  0.56933614  0.          0.          0.          0.
  0.32341764  0.          0.          0.          0.          0.
  0.          0.18919728 -0.         -0.         -0.         -0.
  0.92424676  0.71024118 -0.          0.24230992  0.69375924  0.18788352
 -0.          0.66542306  0.46155111 -0.        ]";[0.3531758345503013, 0.6643030626578781, 0.05783688380256467, 0.021409846072214335, 0.09974994175261007, 0.0, 0.15802598304536264, 0.43402780785502953, 0.0, 0.0, 0.014614493551884948, 0.0, 0.0, 0.11881350691155734, 0.0480199141778656, 0.2093057754344051, 0.06664391579414604, 0.1975871903329965, 0.4132507740786463, 0.19621644362560287, 0.031325989409968016, 0.6152788841005424, 0.5898599271566886, 0.6001204862909855, 0.9326971206302568, 0.451223670868217, 0.12718857833986655, 0.1875613890146537]
138;139;Куртамыш;Kurgan;;"[ 0.61417551  0.69505886  0.          0.          0.          0.
  0.37374005  0.          0.          0.          0.          0.
  0.          0.34753174 -0.         -0.         -0.         -0.
  0.91158224  0.60292262 -0.          0.28767703  0.75832494  0.5071597
 -0.          0.6615957   0.21545392 -0.        ]";[0.31021157551967027, 0.6377798225940902, 0.07919234593955528, 0.054905969726161054, 0.13615683092459865, 0.010407485383471023, 0.2027187417976672, 0.3610524565028789, 0.020814970766942047, 0.07277623167500301, 0.09464389821292878, 0.0, 0.0, 0.18333241794780447, 0.06982515903110004, 0.19960890749177423, 0.01772182226503303, 0.24622344711301913, 0.4751590478825138, 0.2671120695847266, 0.05115194810154642, 0.579441209161587, 0.3862271889257992, 0.560146662448853, 0.8759844773135365, 0.5608239744927093, 0.08863066883718818, 0.18133357220751983]
139;140;Юрьевец;Ivanovo;Yur’evskiy;"[ 0.          0.68235565  0.          0.          0.22097592  0.
  0.          0.69682165  0.          0.          0.          0.
  0.          0.16109593 -0.          0.48460428 -0.          0.43525694
  0.32037974 -0.         -0.          1.06312255  0.73786471  1.0911134
  1.88907803  0.47431802 -0.         -0.        ]";[0.1522930589171153, 0.6763632146750463, 0.02947683664232425, 0.02692923005187144, 0.17718990413237404, 0.003937445461635425, 0.06928181130538984, 0.5846913338887414, 0.0, 0.01741612532946235, 0.01499125235869101, 0.003937445461635425, 0.0, 0.14668540156216367, 0.06949879473866982, 0.3581812087163921, 0.04596419643540194, 0.3357048320105013, 0.3324728298540477, 0.11025170132724099, 0.07353863795360044, 0.9300249014072999, 0.7046206959422484, 0.9203568861740011, 1.4742720175165709, 0.4850498456081735, 0.04806309628960079, 0.09695852692018317]
140;141;Багдарин;Zabaykalsky;Tungiro-Olekminskiy;"[ 0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.         -0.          0.44361159  0.07046396  0.22519057  0.15368166
 -0.         -0.          0.47476457  0.40553974 -0.         -0.
  0.13152482 -0.         -0.          0.6612721 ]";[0.0, 0.09221031115523913, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8233976832990179, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08565393103420475, 0.19163189567790484, 0.24241188239101333, 0.1725920310441246, 0.5181198484022469, 0.009347923902875538, 0.2343812514823962, 0.19602391025060426, 0.6345114610717493, 0.12606060180126874, 0.31836858099174714, 1.1777142733017598, 0.40345357584184816, 0.054494451352852816, 0.1368141604888075]
141;142;Ряжск;Ryazan;;"[ 0.65040277  0.673311    0.          0.          0.14611237  0.
  0.09218664  0.30623738  0.          0.          0.          0.
  0.          0.08585588 -0.         -0.         -0.         -0.
  0.91682006  0.10054582 -0.          0.53867553  0.90988323  0.95492204
  0.16466735  0.6302282  -0.         -0.        ]";[0.4867036113885494, 0.6548476421016971, 0.04765715714564456, 0.0203441287492071, 0.1588492612913898, 0.0, 0.13791874732075218, 0.33342383748032883, 0.0, 0.0234597074162117, 0.02431097955858355, 0.010748227059112152, 0.0, 0.13215846188635183, 0.08023639380532661, 0.10659654082073283, 0.058997648432026435, 0.10145955948676187, 0.6868041855064403, 0.19669468462323392, 0.1072208928046401, 0.5353129402871861, 0.7181779303191171, 0.7224853201249357, 0.4729607362231287, 0.5225496932075808, 0.026313654420794443, 0.2103051761617479]
142;143;Староминская;Krasnodar;;"[ 0.          0.66313068  0.          0.          0.          0.
  0.          0.74850364  0.          0.          0.          0.
  0.          0.045294   -0.          0.52981692 -0.          0.54235478
  0.14577767 -0.         -0.          1.41848925  0.82354499  1.10358038
  2.31019359  0.690728   -0.         -0.        ]";[0.20358954260884107, 0.6026772751143158, 0.04416642734344609, 0.012997540516998531, 0.20717311946317288, 0.01269991559706523, 0.10937170321564406, 0.5323140127274352, 0.02540170042685203, 0.08642522361201681, 0.08540516001354657, 0.03680010487006728, 0.0020159793319283015, 0.13435780173765202, 0.04338334852319017, 0.23855922522214934, 0.022620599531494198, 0.31281321652110666, 0.4345059483900999, 0.07947544702662777, 0.05119575042564706, 0.7326899354687476, 0.45988401320080047, 0.7500024104223747, 1.1129719842874206, 0.6446529766036353, 0.015369157433238106, 0.057197839996817545]
143;144;Новый Оскол;Belgorod;;"[ 0.          0.59775421  0.          0.          0.50516092  0.
  0.          0.62249687  0.          0.          0.          0.
  0.          0.29139166 -0.          0.39173223 -0.          0.30178213
  0.08383062 -0.         -0.          0.78960676  0.73656394  0.74732907
  1.37287045 -0.         -0.         -0.        ]";[0.16939372567048297, 0.6131945464468317, 0.06094201340855281, 0.028962908679064012, 0.28940280744070457, 0.019163073808963597, 0.09513947503516824, 0.5976435983189091, 0.02223986669472086, 0.054601138647368805, 0.03918221359182609, 0.02223986669472086, 0.0074132888982402865, 0.1532699532196267, 0.15667467572053786, 0.3108493096463608, 0.04093043358280918, 0.2894887725521285, 0.35205177041185215, 0.11032422583418498, 0.131857062577635, 0.7658216793112335, 0.6082652899222231, 0.8718375423127268, 1.3053785476067579, 0.4232907140298003, 0.04393596039161248, 0.11671743254706334]
